fixture_id,league,season_id,date_unix,home_id,away_id,home_team,away_team,status,odd_home_d2,odd_draw_d2,odd_away_d2,odd_btts_d2,odd_over25_d2,xg_home_pre,xg_away_pre,ppg_home,ppg_away,datahora,elo_delta,xg_n10_diff,xg_pre_diff,pct_vit_diff,ppg_diff,gols_marc_diff,gols_sof_diff,n10_home,n10_away,elo_home,elo_away,xg_home_n10,xg_away_n10,pct_vit_home,pct_vit_away,gols_marc_home,gols_marc_away,pct_over25_home,pct_over25_away,prob_bc,prob_bf,prob_btts,prob_over25,prob_o05ht,prob_btts_ht,ev_bc_d2,ev_bf_d2,ev_btts_d2,ev_over25_d2,ev_o05ht_d2,ev_btts_ht_d2,ev_bc,odd_home_atual,mov_odd_home,ev_bf,odd_away_atual,mov_odd_away,ev_over25,odd_over25_atual,mov_odd_over25,ev_btts,odd_btts_atual,mov_odd_btts,sos_home_raw,sos_home_norm,sos_home_n,sos_away_raw,sos_away_norm,sos_away_n,z_gols_home,z_gols_home_adj,z_gols_away,z_gols_away_adj,z_xg_home,z_xg_home_adj,z_xg_away,z_xg_away_adj,z_vit_home,z_vit_home_adj,z_vit_away,z_vit_away_adj,prob_mercado_casa,prob_mercado_fora,tem_odds,gols_home_adj,gols_away_adj,custo_gol_casa,custo_gol_fora,valor_gol_casa,valor_gol_fora,luck_home,luck_away,delta_bc,delta_bf,IL_casa,IL_fora,classificacao_IL
8234910,Espanha_2 Segunda Division,15066,1775066400,4546,10870,Burgos CF,Ceuta,incomplete,2.01,3.44,3.95,0.0,0.0,1.28,1.09,1.81,0.81,2026-04-01 15:00,104.58191062800712,-0.2520000000000002,0.1899999999999999,0.0999999999999999,1.0,-0.2999999999999998,-1.7999999999999998,10,10,1548.2033790024648,1493.6214683744577,1.1729999999999996,1.4249999999999998,0.5,0.4,1.1,1.4,0.3,0.8,0.4793173775289971,0.2672321586519949,0.557734788026237,0.5749572353790964,0.7336760079978794,0.2347317309842955,-0.0365720711667157,0.0555670266753798,-1.0,-1.0,-1.0,-1.0,-0.0365720711667159,2.01,0.0,0.0555670266753798,3.95,0.0,,,,,,,1488.84,0.9927,10,1495.79,0.9974,10,-0.6461,-0.6509,0.2321,0.2327,-1.0725,-1.0804,0.3214,0.3222,-0.0008,-0.0008,0.0387,0.0388,0.4975,0.2532,1,1.129,1.41,2.2697,5.5695,0.2859,0.7015,-0.073,-0.025,-0.0182,0.0141,0.4667,0.5846,NEUTRO
8235083,Espanha_2 Segunda Division,15066,1775152800,6257,296,CD Castellón,Almería,incomplete,1.73,4.32,4.32,0.0,0.0,1.76,1.49,2.0,1.44,2026-04-02 15:00,25.274863591870144,0.1399999999999999,0.27,-0.1999999999999999,0.56,-0.2999999999999998,0.0,10,10,1539.662711968428,1564.387848376558,1.6489999999999998,1.509,0.4,0.6,1.6,1.9,0.4,0.7,0.3993191723974053,0.3352117486088202,0.5355435640930389,0.5174285133726914,0.7063936105324248,0.2106269633400163,-0.3091778317524888,0.4481147539901033,-1.0,-1.0,-1.0,-1.0,-0.3091778317524889,1.73,0.0,0.4481147539901033,4.32,0.0,,,,,,,1484.21,0.9896,10,1464.72,0.9766,10,0.0989,0.0999,1.0957,1.122,0.2494,0.252,0.5805,0.5944,-0.408,-0.4123,0.9595,0.9825,0.578,0.2315,1,1.62,1.744,2.8019,7.5324,0.3749,1.0079,-0.049,0.391,-0.1787,0.1037,0.4437,0.4407,NEUTRO
8235086,Espanha_2 Segunda Division,15066,1774810800,296,4556,Almería,Real Sociedad II,incomplete,1.56,4.69,5.4,1.67,1.6,1.86,1.36,2.13,0.93,2026-03-29 16:00,110.15338441930794,-0.0599999999999998,0.5,0.0999999999999999,1.1999999999999995,0.2999999999999998,0.0,10,10,1564.387848376558,1504.23446395725,1.509,1.5689999999999995,0.6,0.5,1.9,1.6,0.7,0.4,0.5059459341849396,0.2615507186726768,0.5480053706425804,0.589897438758881,0.7391987538425432,0.2258934079695874,-0.2107243426714942,0.4123738808324548,-0.0848310310268908,-0.0561640979857903,0.1827180061480691,-0.6227580086907891,-0.2107243426714942,1.56,0.0,0.4123738808324548,5.4,0.0,-0.0561640979857903,1.6,0.0,-0.0848310310268908,1.67,0.0,1464.72,0.9766,10,1518.81,1.0127,10,0.546,0.5591,0.5775,0.5703,-0.1394,-0.1427,0.7656,0.756,0.4064,0.4161,0.4991,0.4928,0.641,0.1852,1,1.744,1.588,2.72,8.573,0.3229,1.0177,0.391,0.031,-0.1351,0.0764,0.3138,0.7997,FALSO_FAVORITO_CASA
8235093,Espanha_2 Segunda Division,15066,1774710900,297,4546,Real Valladolid,Burgos CF,incomplete,2.15,3.0,3.25,2.1,2.45,1.73,1.02,1.27,1.4,2026-03-28 12:15,-49.703736414564446,0.1780000000000003,0.71,-0.2,-0.1299999999999999,0.3999999999999999,1.6,10,10,1448.4996425879003,1548.2033790024648,1.351,1.1729999999999996,0.3,0.5,1.5,1.1,0.8,0.3,0.3402999934578217,0.4256088461067175,0.5344037510741604,0.5824907995245894,0.7371396375990603,0.1899258438321244,-0.2683550140656834,0.3832287498468318,0.1222478772557369,0.4271024588352441,0.8059921121176978,-0.6011557279525386,-0.2683550140656834,2.15,0.0,0.3832287498468318,3.25,0.0,0.4271024588352441,2.45,0.0,0.1222478772557369,2.1,0.0,1487.06,0.9915,10,1488.84,0.9927,10,-0.0501,-0.0505,-0.286,-0.2881,-0.5782,-0.5832,-0.4559,-0.4593,-0.8151,-0.8221,0.4991,0.5028,0.4651,0.3077,1,1.44,1.129,3.0969,3.6699,0.4432,0.5252,0.149,-0.073,-0.1248,0.1179,0.4798,0.5665,POTENCIAL_FORA
8235094,Espanha_2 Segunda Division,15066,1775158200,278,299,Leganés,Real Zaragoza,incomplete,2.01,3.54,3.83,0.0,0.0,1.48,1.28,1.27,1.0,2026-04-02 16:30,71.90689880625905,0.2270000000000001,0.1999999999999999,0.0999999999999999,0.27,0.6000000000000001,0.4,10,10,1468.361245348529,1446.4543465422703,1.393,1.166,0.3,0.2,1.3,0.7,0.4,0.2,0.4503541508442885,0.2720683347172922,0.5366532523243274,0.5180920119760946,0.7069416027758396,0.1926904325518523,-0.0947881568029801,0.0420217219672294,-1.0,-1.0,-1.0,-1.0,-0.0947881568029802,2.01,0.0,0.0420217219672292,3.83,0.0,,,,,,,1495.48,0.9972,10,1508.27,1.0057,10,-0.3481,-0.3491,-0.9769,-0.9714,-0.4615,-0.4628,-0.4775,-0.4748,-0.8151,-0.8174,-0.8821,-0.8771,0.4975,0.2611,1,1.337,0.886,2.6878,3.3949,0.3491,0.441,-0.093,-0.466,-0.0472,0.011,0.5437,0.3529,NEUTRO
8235095,Espanha_2 Segunda Division,15066,1775152800,4556,279,Real Sociedad II,SD Eibar,incomplete,2.81,3.35,2.58,0.0,0.0,1.29,1.0,1.63,0.73,2026-04-02 15:00,9.061722470619998,0.3689999999999998,0.29,-0.0999999999999999,0.8999999999999999,0.6000000000000001,0.9,10,10,1504.23446395725,1545.17274148663,1.5689999999999995,1.2,0.5,0.6,1.6,1.0,0.4,0.2,0.3854163215757945,0.3518329588980124,0.5298613765362097,0.4924500521512286,0.6978905688733309,0.2032740835529957,0.0830198636279824,-0.0922709660431277,-1.0,-1.0,-1.0,-1.0,0.0830198636279824,2.81,0.0,-0.0922709660431279,2.58,0.0,,,,,,,1518.81,1.0127,10,1505.47,1.0038,10,0.0989,0.0977,-0.4587,-0.457,0.0272,0.0269,-0.3726,-0.3712,-0.0008,-0.0008,0.9595,0.9559,0.3559,0.3876,1,1.588,1.08,4.4612,2.7864,0.6153,0.3843,0.031,-0.2,0.0295,-0.0358,0.9259,0.4244,VALOR_REAL_CASA
8235096,Espanha_2 Segunda Division,15066,1774985400,297,310,Real Valladolid,Cádiz,incomplete,1.75,3.95,4.63,1.72,1.82,1.73,0.96,1.27,1.2,2026-03-31 16:30,64.91178518157972,0.1029999999999999,0.77,0.1999999999999999,0.07,0.9,0.6000000000000001,10,10,1448.4996425879003,1433.5878574063206,1.351,1.248,0.3,0.1,1.5,0.6,0.8,0.4,0.4868465198234807,0.2738865085654534,0.54574591161013,0.6255509456249253,0.7560549299929418,0.1952618682694846,-0.1480185903089087,0.2680945346580492,-0.0613170320305764,0.1385027210373641,0.376019972587154,-0.6641495865764864,-0.1480185903089087,1.75,0.0,0.2680945346580492,4.63,0.0,0.1385027210373641,1.82,0.0,-0.0613170320305764,1.72,0.0,1487.06,0.9915,10,1483.42,0.9891,10,-0.0501,-0.0505,-1.1496,-1.1623,-0.5782,-0.5832,-0.2246,-0.2271,-0.8151,-0.8221,-1.3425,-1.3573,0.5714,0.216,1,1.44,0.859,2.5207,3.9781,0.3111,0.491,0.149,-0.648,-0.0846,0.0579,0.4981,0.2719,NEUTRO
8235097,Espanha_2 Segunda Division,15066,1775304000,310,294,Cádiz,Córdoba,incomplete,0.0,0.0,0.0,0.0,0.0,1.39,1.55,1.25,1.25,2026-04-04 09:00,14.787059250468928,-0.7080000000000002,-0.1600000000000001,-0.1999999999999999,0.0,-1.0,-0.7999999999999998,10,10,1433.5878574063206,1468.8007981558517,1.248,1.956,0.1,0.3,0.6,1.6,0.4,0.9,0.3045027679150081,0.4391034698241364,0.56180631229556,0.5717432201536514,0.7285808049012988,0.2187100467239908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1483.42,0.9891,10,1499.21,0.9996,10,-1.3911,-1.4064,0.5775,0.5777,-0.8642,-0.8737,1.9593,1.9601,-1.6295,-1.6475,-0.4217,-0.4219,0.45,0.3,0,0.859,1.742,1.9093,5.808,0.2578,0.7841,-0.648,-0.356,-0.1455,0.1391,0.2119,0.4685,NEUTRO
8235144,Espanha_2 Segunda Division,15066,1774702800,10870,310,Ceuta,Cádiz,incomplete,2.2,3.1,3.05,1.8,1.97,1.49,0.96,2.07,1.2,2026-03-28 10:00,110.03361096813704,0.1769999999999998,0.53,0.3,0.8699999999999999,0.7999999999999999,0.7999999999999998,10,10,1493.6214683744577,1433.5878574063206,1.4249999999999998,1.248,0.4,0.1,1.4,0.6,0.8,0.4,0.5117301243185508,0.2426433012283638,0.5397692194114163,0.5705193641189242,0.7282828662671252,0.1974673870167408,0.1258062735008118,-0.2599379312534904,-0.0284154050594506,0.1239231473142807,0.4347172465462368,-0.6445587033698665,0.1258062735008118,2.2,0.0,-0.2599379312534904,3.05,0.0,0.1239231473142807,1.97,0.0,-0.0284154050594506,1.8,0.0,1495.79,0.9974,10,1483.42,0.9891,10,-0.1991,-0.1996,-1.1496,-1.1623,-0.3727,-0.3737,-0.2246,-0.2271,-0.408,-0.4091,-1.3425,-1.3573,0.4545,0.3279,1,1.41,0.859,3.102,2.6206,0.4623,0.3905,-0.025,-0.648,0.0572,-0.0852,0.7309,0.0979,VALOR_REAL_CASA
8235162,Espanha_2 Segunda Division,15066,1774719000,283,278,Málaga CF,Leganés,incomplete,1.9,3.25,3.75,1.85,2.12,1.76,1.17,2.19,1.13,2026-03-28 14:30,164.38515585828804,0.3049999999999999,0.5900000000000001,0.3999999999999999,1.06,0.8,-0.1999999999999999,10,10,1582.7464012068174,1468.361245348529,1.698,1.393,0.7,0.3,2.1,1.3,0.7,0.4,0.6055378351256484,0.1717260367486856,0.5403902823068346,0.5712091847067345,0.7296641462825617,0.2058495431557754,0.1505218867387319,-0.3560273621924289,-0.0002779777323559,0.2109634715782773,0.5468879901190309,-0.6191783451618155,0.1505218867387319,1.9,0.0,-0.3560273621924289,3.75,0.0,0.2109634715782773,2.12,0.0,-0.0002779777323559,1.85,0.0,1459.16,0.9729,10,1495.48,0.9972,10,0.844,0.8675,0.0594,0.0596,0.3854,0.3961,0.2227,0.2233,0.8135,0.8362,-0.4217,-0.4229,0.5263,0.2667,1,1.939,1.337,3.6845,5.0145,0.5171,0.7038,0.402,-0.093,0.0792,-0.0949,0.5224,0.4956,NEUTRO
8235168,Espanha_2 Segunda Division,15066,1775066400,301,1023,SD Huesca,Cultural y Deportiva Leonesa,incomplete,2.32,3.38,3.19,0.0,0.0,1.42,1.22,1.44,1.13,2026-04-01 15:00,58.412987871223095,-0.0850000000000001,0.1999999999999999,0.2,0.31,0.3,-0.5,10,10,1409.092955558523,1400.6799676873,1.323,1.408,0.2,0.0,1.0,0.7,0.4,0.6,0.4194886033023773,0.3081578889426067,0.5502926700919797,0.5612480678835412,0.7264110914010964,0.1998674995671948,-0.0267864403384847,-0.0169763342730844,-1.0,-1.0,-1.0,-1.0,-0.0267864403384847,2.32,0.0,-0.0169763342730846,3.19,0.0,,,,,,,1502.51,1.0018,10,1536.29,1.0244,10,-0.7951,-0.7937,-0.9769,-0.9536,-0.6559,-0.6547,0.269,0.2626,-1.2223,-1.2201,-1.8029,-1.76,0.431,0.3135,1,1.129,0.983,2.6197,3.1364,0.354,0.4238,-0.323,-0.708,-0.0115,-0.0053,0.4816,0.3469,NEUTRO
8235174,Espanha_2 Segunda Division,15066,1774980000,286,294,Deportivo La Coruña,Córdoba,incomplete,1.85,3.93,4.04,1.57,1.64,1.45,1.55,1.67,1.25,2026-03-31 15:00,159.68293409566695,-0.5150000000000001,-0.1,0.3999999999999999,0.4199999999999999,-0.3,-1.2999999999999998,10,10,1578.4837322515186,1468.8007981558517,1.441,1.956,0.7,0.3,1.3,1.6,0.5,0.9,0.4873767109791105,0.2367050756513981,0.5627095220736837,0.5790239611422455,0.7279673172458115,0.2065608817846271,-0.0983530846886454,-0.0437114943683516,-0.1165460503443165,-0.0504007037267173,0.1938664002831309,-0.6756994155981353,-0.0983530846886455,1.85,0.0,-0.0437114943683517,4.04,0.0,-0.0504007037267173,1.64,0.0,-0.1165460503443165,1.57,0.0,1504.79,1.0034,10,1499.21,0.9996,10,-0.3481,-0.3469,0.5775,0.5777,-0.3282,-0.3271,1.9593,1.9601,0.8135,0.8107,-0.4217,-0.4219,0.5405,0.2475,1,1.356,1.742,2.5093,7.0393,0.3357,0.9418,-0.141,-0.356,-0.0532,-0.0108,0.5579,0.4955,NEUTRO
8235177,Espanha_2 Segunda Division,15066,1774785600,279,276,SD Eibar,UD Las Palmas,incomplete,2.32,2.94,3.05,2.1,2.6,1.74,1.22,2.13,1.47,2026-03-29 09:00,38.9155733376283,-0.359,0.52,0.3,0.6599999999999999,-0.3999999999999999,-0.7000000000000001,10,10,1545.17274148663,1556.2571681490017,1.2,1.559,0.6,0.3,1.0,1.4,0.2,0.5,0.3973999839698097,0.3570873310070349,0.5580604941702072,0.6272115893176958,0.7507814600344943,0.2040855396321929,-0.0780320371900415,0.0891163595714565,0.1719270377574351,0.6307501322260092,0.9520317960896854,-0.5714203667723948,-0.0780320371900415,2.32,0.0,0.0891163595714563,3.05,0.0,0.6307501322260092,2.6,0.0,0.1719270377574351,2.1,0.0,1505.47,1.0038,10,1499.89,1.0001,10,-0.7951,-0.7921,0.2321,0.2321,-0.9975,-0.9937,0.7347,0.7346,0.4064,0.4049,-0.4217,-0.4217,0.431,0.3279,1,1.08,1.464,2.5056,4.464,0.3541,0.6309,-0.2,-0.159,-0.0336,0.0292,0.4838,0.5472,NEUTRO
8235179,Espanha_2 Segunda Division,15066,1774793700,1023,672363,Cultural y Deportiva Leonesa,FC Andorra,incomplete,2.45,3.2,2.75,0.0,1.95,1.37,1.47,0.67,1.19,2026-03-29 11:15,-29.1825832388156,-0.1989999999999998,-0.0999999999999998,-0.4,-0.5199999999999999,-0.7,0.7,10,10,1400.6799676873,1479.8625509261155,1.408,1.607,0.0,0.4,0.7,1.4,0.6,0.5,0.2835377147113849,0.4483504272537627,0.538971891046113,0.5071595060842945,0.6989241481788336,0.1936881033484565,-0.3053325989571069,0.2329636749478474,-1.0,-0.0110389631356258,0.3629020889487255,-1.0,-0.3053325989571069,2.45,0.0,0.2329636749478474,2.75,0.0,-0.0110389631356258,1.95,0.0,,,,1536.29,1.0244,10,1501.73,1.0013,10,-1.2421,-1.2125,0.2321,0.2318,-0.4199,-0.4099,0.8828,0.8817,-2.0366,-1.9881,0.0387,0.0386,0.4082,0.3636,1,0.983,1.483,2.4088,4.0777,0.3575,0.6052,-0.708,-0.207,-0.1246,0.0847,0.2663,0.5698,POTENCIAL_FORA
8235216,Espanha_2 Segunda Division,15066,1774710900,282,301,Granada CF,SD Huesca,incomplete,1.79,3.4,4.7,2.1,2.3,1.54,1.02,1.25,0.53,2026-03-28 12:15,158.28160116638264,0.0140000000000002,0.52,0.3,0.72,0.3999999999999999,-0.8,10,10,1517.3745567249057,1409.092955558523,1.3370000000000002,1.323,0.5,0.2,1.4,1.0,0.3,0.4,0.5836670561652691,0.1887308380605461,0.5502174867534422,0.6017345572682935,0.7437406995828674,0.2151793643513931,0.0447640305358318,-0.112965061115433,0.1554567221822287,0.383989481717075,0.7106036090405947,-0.5481233348620744,0.0447640305358318,1.79,0.0,-0.1129650611154332,4.7,0.0,0.383989481717075,2.3,0.0,0.1554567221822287,2.1,0.0,1517.08,1.0116,10,1502.51,1.0018,10,-0.1991,-0.1968,-0.4587,-0.4579,-0.6171,-0.61,0.0068,0.0068,-0.0008,-0.0008,-0.8821,-0.8805,0.5587,0.2128,1,1.375,1.129,2.4609,5.3072,0.2925,0.6308,0.063,-0.323,0.025,-0.024,0.7215,0.4614,VALOR_REAL_CASA
8235217,Espanha_2 Segunda Division,15066,1774801800,299,319,Real Zaragoza,Racing Santander,incomplete,2.83,3.42,2.53,1.65,1.81,1.26,1.28,0.93,1.8,2026-03-29 13:30,-84.62795820318183,-0.2770000000000001,-0.02,-0.4999999999999999,-0.87,-1.0,-0.4,10,10,1446.4543465422703,1581.082304745452,1.166,1.443,0.2,0.7,0.7,1.7,0.2,0.6,0.2467721207082192,0.5059587415357778,0.5459215431409623,0.5323656884958685,0.7144131158105715,0.2001724401551276,-0.3016348983957395,0.2800756160855178,-0.0992294538174122,-0.036418103822478,0.2930877396171345,-0.6697154737440394,-0.3016348983957396,2.83,0.0,0.2800756160855178,2.53,0.0,-0.036418103822478,1.81,0.0,-0.0992294538174122,1.65,0.0,1508.27,1.0057,10,1500.76,1.0007,10,-1.2421,-1.2351,0.7503,0.7498,-1.0919,-1.0857,0.3769,0.3766,-1.2223,-1.2154,1.4199,1.4189,0.3534,0.3953,1,0.886,1.597,2.5085,4.0409,0.3504,0.5644,-0.466,0.257,-0.1066,0.1107,0.2511,0.4846,NEUTRO
8235218,Espanha_2 Segunda Division,15066,1775062800,672363,283,FC Andorra,Málaga CF,incomplete,2.51,3.58,2.75,0.0,0.0,1.66,1.35,1.33,1.27,2026-04-01 14:00,-52.88385028070184,-0.0909999999999999,0.3099999999999998,-0.2999999999999999,0.06,-0.7000000000000002,0.1999999999999999,10,10,1479.8625509261155,1582.7464012068174,1.607,1.698,0.4,0.7,1.4,2.1,0.5,0.7,0.2980621028937624,0.4588265913560748,0.5405180656264945,0.546867337314932,0.7186382817486644,0.2024788900033025,-0.2518641217366565,0.2617731262292058,-1.0,-1.0,-1.0,-1.0,-0.2518641217366565,2.51,0.0,0.2617731262292055,2.75,0.0,,,,,,,1501.73,1.0013,10,1459.16,0.9729,10,-0.1991,-0.1988,1.4411,1.4812,0.1327,0.1325,1.1635,1.1959,-0.408,-0.4075,1.4199,1.4595,0.3984,0.3636,1,1.483,1.939,3.7218,5.3328,0.5392,0.7726,-0.207,0.402,-0.1003,0.0952,0.5697,0.2919,NEUTRO
8235219,Espanha_2 Segunda Division,15066,1775149200,276,282,UD Las Palmas,Granada CF,incomplete,2.02,3.46,3.89,0.0,0.0,1.47,1.17,1.81,1.27,2026-04-02 14:00,88.88261142409601,0.2219999999999997,0.3,-0.2,0.54,0.0,0.4000000000000001,10,10,1556.2571681490017,1517.3745567249057,1.559,1.3370000000000002,0.3,0.5,1.4,1.4,0.5,0.3,0.4849927614857013,0.2557631461251581,0.532397231766541,0.5191511314522935,0.7071466262335667,0.2135185650803908,-0.0203146217988832,-0.0050813615731349,-1.0,-1.0,-1.0,-1.0,-0.0203146217988833,2.02,0.0,-0.0050813615731349,3.89,0.0,,,,,,,1499.89,1.0001,10,1517.08,1.0116,10,-0.1991,-0.1991,0.2321,0.2294,-0.0006,-0.0006,0.05,0.0494,-0.8151,-0.815,0.4991,0.4934,0.495,0.2571,1,1.464,1.375,2.9565,5.348,0.3762,0.6806,-0.159,0.063,-0.0101,-0.0013,0.6335,0.633,NEUTRO
8235318,Espanha_2 Segunda Division,15066,1775071800,319,289,Racing Santander,Sporting Gijón,incomplete,1.81,4.0,4.17,0.0,0.0,1.81,1.13,2.0,1.07,2026-04-01 16:30,136.84460561844435,0.169,0.6800000000000002,0.2999999999999999,0.93,0.0999999999999998,0.3,10,10,1581.082304745452,1494.2376991270078,1.443,1.274,0.7,0.4,1.7,1.6,0.6,0.5,0.5602764085385036,0.2073133394691692,0.5381693673037372,0.5857907539696502,0.730962085886253,0.200197726908564,0.0141002994546914,-0.1355033744135642,-1.0,-1.0,-1.0,-1.0,0.0141002994546914,1.81,0.0,-0.1355033744135645,4.17,0.0,,,,,,,1500.76,1.0007,10,1495.82,0.9974,10,0.248,0.2478,0.5775,0.579,-0.3227,-0.3225,-0.1444,-0.1448,0.8135,0.8129,0.0387,0.0388,0.5525,0.2398,1,1.597,1.47,2.8909,6.1282,0.383,0.8119,0.257,0.326,0.0078,-0.0325,0.6221,0.4369,NEUTRO
8235321,Espanha_2 Segunda Division,15066,1774976400,300,316,Mirandés,Albacete Balompié,incomplete,2.63,3.45,2.7,1.64,1.88,1.49,1.43,0.94,1.31,2026-03-31 14:00,-66.60403236654497,0.1219999999999998,0.06,-0.2,-0.3700000000000001,-0.4,0.9,10,10,1411.2960640250762,1527.9000963916212,1.5189999999999997,1.3969999999999998,0.3,0.5,0.9,1.3,0.5,0.3,0.2681029034128619,0.4625695578392104,0.5304647387526708,0.4852033918885406,0.6876010573813955,0.175488489699904,-0.2948893640241731,0.248937806165868,-0.13003782844562,-0.0878176232495435,0.2926899878770235,-0.7121988768921574,-0.2948893640241732,2.63,0.0,0.248937806165868,2.7,0.0,-0.0878176232495436,1.88,0.0,-0.13003782844562,1.64,0.0,1492.88,0.9954,10,1533.33,1.0224,10,-0.9441,-0.9485,0.0594,0.0581,-0.1116,-0.1121,0.235,0.2299,-0.8151,-0.8189,0.4991,0.4882,0.3802,0.3704,1,1.148,1.339,3.0182,3.6148,0.425,0.509,-0.619,-0.097,-0.1121,0.0922,0.2462,0.6958,VALOR_REAL_FORA
8235346,Espanha_2 Segunda Division,15066,1774728000,289,286,Sporting Gijón,Deportivo La Coruña,incomplete,2.38,3.38,2.77,1.8,2.04,1.59,1.38,1.81,1.88,2026-03-28 17:00,-34.24603312451086,-0.167,0.2100000000000002,-0.2999999999999999,-0.0699999999999998,0.3,-0.1,10,10,1494.2376991270078,1578.4837322515186,1.274,1.441,0.4,0.7,1.6,1.3,0.5,0.5,0.3199319823353079,0.4379246680156795,0.5511620415764104,0.5669981628983518,0.7364699764017935,0.2173551090448715,-0.2385618820419672,0.2130513304034322,-0.0079083251624613,0.1566762523126377,0.5023987518596587,-0.6087608037192311,-0.2385618820419672,2.38,0.0,0.213051330403432,2.77,0.0,0.1566762523126377,2.04,0.0,-0.0079083251624613,1.8,0.0,1495.82,0.9974,10,1504.79,1.0034,10,0.0989,0.0992,0.0594,0.0592,-0.792,-0.7941,0.3708,0.3695,-0.408,-0.4091,1.4199,1.4151,0.4202,0.361,1,1.47,1.356,3.4976,3.7572,0.5305,0.5699,0.326,-0.141,-0.1002,0.0769,0.5274,0.6069,NEUTRO
8206543,Franca_1 Ligue 1,14932,1775241900,68,439,PSG,Toulouse,incomplete,1.34,5.63,10.9,0.0,1.55,2.32,1.31,2.58,1.31,2026-04-03 15:45,198.6270181108282,0.3930000000000002,1.0099999999999998,0.4,1.27,0.8999999999999999,-0.1999999999999999,10,10,1639.7448147402126,1491.1177966293844,2.092,1.6989999999999998,0.8,0.4,2.3,1.4,0.8,0.3,0.688555155888074,0.1350745562199792,0.5401834747047812,0.6219362596865955,0.7529405456244354,0.2175240985749137,-0.0773360911099807,0.4723126627977734,-1.0,-0.0359987974857769,0.1670578457178748,-1.0,-0.0773360911099807,1.34,0.0,0.4723126627977734,10.9,0.0,-0.0359987974857769,1.55,0.0,,,,1477.43,0.985,10,1479.82,0.9865,10,1.142,1.1594,0.2321,0.2353,1.4796,1.5021,1.1666,1.1826,1.2207,1.2393,0.0387,0.0392,0.7463,0.0917,1,2.217,1.52,2.9705,16.5636,0.2034,1.134,0.208,-0.299,-0.0577,0.0433,0.3386,0.6921,FALSO_FAVORITO_CASA
8206927,Franca_2 Ligue 2,14954,1775239200,1398,490,Grenoble Foot 38,Clermont,incomplete,2.47,3.18,2.84,0.0,2.05,1.27,1.0,1.43,0.86,2026-04-03 15:00,88.6397855188743,-0.1149999999999997,0.27,-0.1,0.57,-0.3,-0.3999999999999999,10,10,1455.3703948638113,1416.730609344937,1.066,1.1809999999999998,0.1,0.2,0.7,1.0,0.4,0.5,0.4643958687989037,0.2798266960991046,0.5461297686871567,0.5619182398572251,0.7258764175412349,0.2215786721737989,0.1470577959332921,-0.2052921830785428,-1.0,0.1519323917073114,0.4880466559595313,-1.0,0.1470577959332921,2.47,0.0,-0.205292183078543,2.84,0.0,0.1519323917073114,2.05,0.0,,,,1496.63,0.9978,10,1516.82,1.0113,10,-1.2421,-1.2448,-0.4587,-0.4536,-1.3696,-1.3726,-0.4312,-0.4264,-1.6295,-1.6331,-0.8821,-0.8722,0.4049,0.3521,1,0.846,1.072,2.0906,3.0456,0.298,0.4342,-0.366,-0.181,0.0595,-0.0723,0.4215,0.4482,NEUTRO
8206930,Franca_2 Ligue 2,14954,1775239200,3897,436,Annecy,Guingamp,incomplete,2.71,3.26,2.52,0.0,2.05,1.32,1.32,1.54,1.31,2026-04-03 15:00,57.96479228751991,-0.314,0.0,0.2,0.2299999999999999,0.3,0.3999999999999999,10,10,1508.1895537717664,1500.2247614842463,1.17,1.484,0.5,0.3,1.3,1.0,0.6,0.4,0.3715306259994195,0.3531701113871568,0.5525811952447266,0.5580468840575644,0.7219028728187703,0.1934648907094656,0.0068479964584269,-0.1100113193043648,-1.0,0.1439961123180069,0.479900889278479,-1.0,0.0068479964584267,2.71,0.0,-0.1100113193043648,2.52,0.0,0.1439961123180069,2.05,0.0,,,,1524.18,1.0162,10,1500.63,1.0005,10,-0.3481,-0.3426,-0.4587,-0.4585,-1.0808,-1.0636,0.5034,0.5031,-0.0008,-0.0008,-0.4217,-0.4215,0.369,0.3968,1,1.248,1.194,3.3821,3.0079,0.4952,0.4404,0.13,-0.484,0.0025,-0.0437,0.7637,0.3514,NEUTRO
8206932,Franca_2 Ligue 2,14954,1775239200,485,487,Red Star,Laval,incomplete,1.72,3.7,4.65,0.0,2.1,1.36,0.91,1.54,1.0,2026-04-03 15:00,182.22472606271683,-0.0019999999999997,0.45,0.3,0.54,0.1,-0.3999999999999999,10,10,1544.3400805448812,1412.1153544821643,1.165,1.1669999999999998,0.4,0.1,1.1,1.0,0.5,0.4,0.5973673074989314,0.1725502844678072,0.5459631906656045,0.5900762474225398,0.7342378463996634,0.2060508560727045,0.027471768898162,-0.1976411772246962,-1.0,0.2391601195873336,0.5418994774392931,-1.0,0.027471768898162,1.72,0.0,-0.1976411772246964,4.65,0.0,0.2391601195873336,2.1,0.0,,,,1504.5,1.0031,10,1497.76,0.9986,10,-0.6461,-0.6441,-0.4587,-0.4593,-1.0947,-1.0913,-0.4744,-0.4751,-0.408,-0.4067,-1.3425,-1.3444,0.5814,0.2151,1,1.126,1.067,1.9367,4.9606,0.2422,0.6202,-0.065,-0.167,0.016,-0.0425,0.5428,0.4418,NEUTRO
